id,surveyid,titl,nation,authenty,data_coll_start,data_coll_end,created,changed
5470,,"Labour Force Survey 2003",Poland,"Central Statistical Office (CSO)",2003,2003,Dec-22-14,Jul-07-15
2921,,"Household Budget Survey 2002",Poland,"Central Statistical Office of Poland - CSO",2002,2002,Jul-10-13,Jul-07-15
730,,"Enterprise Survey 2002",Poland,"[""World Bank"","" European Bank for Reconstruction and Development""]",2002,2002,Sep-29-11,Sep-15-13
5461,,"Labour Force Survey 2002, First Quarter",Poland,"Central Statistical Office (CSO)",2002,2002,Dec-22-14,Jul-07-15
5462,,"Labour Force Survey 2002, Second Quarter",Poland,"Central Statistical Office (CSO)",2002,2002,Dec-22-14,Jul-07-15
5463,,"Labour Force Survey 2002, Third Quarter",Poland,"Central Statistical Office (CSO)",2002,2002,Dec-22-14,Jul-07-15
5464,,"Labour Force Survey 2002, Fourth Quarter",Poland,"Central Statistical Office (CSO)",2002,2002,Dec-22-14,Jul-07-15
5465,,"Labour Force Survey 2002",Poland,"Central Statistical Office (CSO)",2002,2002,Dec-22-14,Jul-07-15
3860,,"Multi Country Study Survey 2000-2001",Poland,"[""World Health Organization (WHO)""]",2000,2001,Dec-12-13,Dec-12-13
2920,,"Household Budget Survey 2001",Poland,"Central Statistical Office of Poland - CSO",2001,2001,Jul-10-13,Jul-07-15
5456,,"Labour Force Survey 2001, First Quarter",Poland,"Central Statistical Office (CSO)",2001,2001,Dec-22-14,Jul-07-15
5457,,"Labour Force Survey 2001, Second Quarter",Poland,"Central Statistical Office (CSO)",2001,2001,Dec-22-14,Jul-07-15
5458,,"Labour Force Survey 2001, Third Quarter",Poland,"Central Statistical Office (CSO)",2001,2001,Dec-22-14,Jul-07-15
5459,,"Labour Force Survey 2001, Fourth Quarter",Poland,"Central Statistical Office (CSO)",2001,2001,Dec-22-14,Jul-07-15
5460,,"Labour Force Survey 2001",Poland,"Central Statistical Office (CSO)",2001,2001,Dec-22-14,Jul-07-15
2919,,"Household Budget Survey 2000",Poland,"Central Statistical Office of Poland - CSO",2000,2000,Jul-10-13,Jul-07-15
5451,,"Labour Force Survey 2000, First Quarter",Poland,"Central Statistical Office (CSO)",2000,2000,Dec-22-14,Jul-07-15
5452,,"Labour Force Survey 2000, Second Quarter",Poland,"Central Statistical Office (CSO)",2000,2000,Dec-22-14,Jul-07-15
5453,,"Labour Force Survey 2000, Third Quarter",Poland,"Central Statistical Office (CSO)",2000,2000,Dec-22-14,Jul-07-15
5454,,"Labour Force Survey 2000, Fourth Quarter",Poland,"Central Statistical Office (CSO)",2000,2000,Dec-22-14,Jul-07-15
5455,,"Labour Force Survey 2000",Poland,"Central Statistical Office (CSO)",2000,2000,Dec-22-14,Jul-07-15
2918,,"Household Budget Survey 1999",Poland,"Central Statistical Office of Poland - CSO",1999,1999,Jul-10-13,Jul-07-15
2917,,"Household Budget Survey 1998",Poland,"Central Statistical Office of Poland - CSO",1998,1998,Jul-10-13,Jul-07-15
2916,,"Household Budget Survey 1997",Poland,"Central Statistical Office of Poland - CSO",1997,1997,Jul-10-13,Jul-07-15
6448,,"Global Financial Inclusion (Global Findex) Database 2014",Portugal,"Development Research Group, Finance and Private Sector Development Unit - World Bank",2014,2014,Jan-29-16,Jan-29-16
5764,,"European Union Statistics on Income and Living Conditions 2012 - Cross-Sectional User Database",Portugal,"Eurostat - European Commission ",2012,2012,Mar-13-15,Mar-13-15
5855,,"European Union Statistics on Income and Living Conditions 2008-2011 - Longitudinal User Database",Portugal,"Eurostat - European Commission ",2008,2011,Mar-13-15,Mar-13-15
2800,,"Global Financial Inclusion (Global Findex) Database 2011",Portugal,"Development Research Group, Finance and Private Sector Development Unit - World Bank",2011,2011,Mar-24-13,Jul-07-15
5763,,"European Union Statistics on Income and Living Conditions 2011 - Cross-Sectional User Database",Portugal,"Eurostat - European Commission ",2011,2011,Mar-13-15,Mar-13-15
6924,,"Censos 2011: XV Receseamento Geral da População; V Receseamento Geral da Habitação - IPUMS Subset",Portugal,"Portugal Instituto Nacional de Estatística (INE)<BR> Minnesota Population Center - University of Minnesota",2011,2011,Jan-18-17,Jan-18-17
5854,,"European Union Statistics on Income and Living Conditions 2007-2010 - Longitudinal User Database",Portugal,"Eurostat - European Commission ",2007,2010,Mar-13-15,Mar-13-15
5762,,"European Union Statistics on Income and Living Conditions 2010 - Cross-Sectional User Database",Portugal,"Eurostat - European Commission ",2010,2010,Mar-13-15,Mar-13-15
5761,,"European Union Statistics on Income and Living Conditions 2009 - Cross-Sectional User Database",Portugal,"Eurostat - European Commission ",2009,2009,Mar-13-15,Mar-13-15
5760,,"European Union Statistics on Income and Living Conditions 2008 - Cross-Sectional User Database",Portugal,"Eurostat - European Commission ",2008,2008,Mar-13-15,Mar-13-15
5759,,"European Union Statistics on Income and Living Conditions 2007 - Cross-Sectional User Database",Portugal,"Eurostat - European Commission ",2007,2007,Mar-13-15,Mar-13-15
5758,,"European Union Statistics on Income and Living Conditions 2006 - Cross-Sectional User Database",Portugal,"Eurostat - European Commission ",2006,2006,Mar-13-15,Mar-13-15
5757,,"European Union Statistics on Income and Living Conditions 2005 - Cross-Sectional User Database",Portugal,"Eurostat - European Commission ",2005,2005,Mar-13-15,Mar-13-15
3821,,"World Health Survey 2003",Portugal,"[""World Health Organization (WHO)""]",2003,2003,Dec-12-13,Dec-12-13
3861,,"Multi Country Study Survey 2000-2001",Portugal,"[""World Health Organization (WHO)""]",2000,2001,Dec-12-13,Dec-12-13
5495,,"XIV Recenseamento Geral da População e IV Recenseamento Geral da Habitação 2001 - IPUMS Subset",Portugal,"Portugal Instituto Nacional de Estatística (INE)",2001,2001,Dec-22-14,Dec-23-14
5494,,"XIII Recenseamento Geral da População e III Recenseamento Geral da Habitação 1991 - IPUMS Subset",Portugal,"Portugal Instituto Nacional de Estatística (INE)",1991,1991,Dec-22-14,Dec-23-14
5493,,"XII Recenseamento Geral da População e II Recenseamento Geral da Habitação 1981 - IPUMS Subset",Portugal,"Portugal Instituto Nacional de Estatística (INE)",1981,1981,Dec-22-14,Dec-23-14
6447,,"Global Financial Inclusion (Global Findex) Database 2014","Puerto Rico","Development Research Group, Finance and Private Sector Development Unit - World Bank",2014,2014,Jan-29-16,Jan-29-16
5492,,"Community Survey 2005 - IPUMS Subset","Puerto Rico","U.S. Census Bureau",2005,2005,Dec-22-14,Dec-23-14
5491,,"Census of Population and Housing 2000 - IPUMS Subset","Puerto Rico","U.S. Census Bureau",2000,2000,Dec-22-14,Dec-23-14
5490,,"Census of Population and Housing 1990 - IPUMS Subset","Puerto Rico","U.S. Census Bureau",1990,1990,Dec-22-14,Dec-23-14
5489,,"Census of Population and Housing 1980 - IPUMS Subset","Puerto Rico","U.S. Census Bureau",1980,1980,Dec-22-14,Dec-23-14
5488,,"Census of Population and Housing 1970 - IPUMS Subset","Puerto Rico","U.S. Census Bureau",1970,1970,Dec-22-14,Dec-22-14
2801,,"Global Financial Inclusion (Global Findex) Database 2011",Qatar,"Development Research Group, Finance and Private Sector Development Unit - World Bank",2011,2011,Mar-24-13,Jul-07-15
3974,,"Global School-based Student Health Survey 2011",Qatar,"[""World Health Organization"","" Centers for Disease Control and Prevention""]",2011,2011,Dec-12-13,Dec-12-13
6629,,"World Bank Group Country Survey 2015","Republic of Cabo Verde","Public Opinion Research Group - The World Bank Group",2015,2015,Jun-28-16,Jun-28-16
6042,,"Water, Sanitation, and Hygiene Project 2011","Republic of Cabo Verde","National Institute of Statistics, Cabo Verde",2011,2011,Jul-07-15,Jul-07-15
6040,,"Private Sector Development 2006-2010","Republic of Cabo Verde","Águido Cabral",2006,2006,Jul-07-15,Jul-07-15
6041,,"Water Management and Services 2006-2013","Republic of Cabo Verde","Clifford Zinnes<BR> Christopher Nicoletti",2006,2006,Jul-07-15,Jul-07-15
98,,"Inquérito Demográfico e de Saúde Reprodutiva 2005","Republic of Cabo Verde","Instituto Nacional de Estatística (INE)<BR> Ministério da Saúde",2005,2005,Sep-29-11,Jul-06-17
6866,,"World Bank Group Country Survey 2016",Romania,"Public Opinion Research Group - World Bank Group",2016,2016,Jan-18-17,Jan-18-17
6449,,"Global Financial Inclusion (Global Findex) Database 2014",Romania,"Development Research Group, Finance and Private Sector Development Unit - World Bank",2014,2014,Jan-29-16,Jan-29-16
4472,,"World Bank Country Survey 2013",Romania,"[""Public Opinion Research Group - The World Bank Group""]",2013,2013,Apr-07-14,Apr-07-14
4745,,"Enterprise Survey 2013",Romania,"World Bank<BR> European Bank for Reconstruction and Development",2012,2013,Sep-05-14,Sep-05-14
6191,,"Household Budget Survey 2013",Romania,"National Institute of Statistics - NIS",2013,2013,Jul-07-15,Jul-07-15
4694,,"Household Budget Survey 2012",Romania,"National Institute of Statistics - NIS",2012,2012,Sep-05-14,Mar-13-15
5770,,"European Union Statistics on Income and Living Conditions 2012 - Cross-Sectional User Database",Romania,"Eurostat - European Commission ",2012,2012,Mar-13-15,Mar-13-15
5857,,"European Union Statistics on Income and Living Conditions 2008-2011 - Longitudinal User Database",Romania,"Eurostat - European Commission ",2008,2011,Mar-13-15,Mar-13-15
4593,,"Global Financial Inclusion (Global Findex) Database 2011",Romania,"Development Research Group, Finance and Private Sector Development Unit - World Bank",2011,2011,May-19-14,Jul-07-15
4692,,"Household Budget Survey 2011",Romania,"National Institute of Statistics - NIS",2011,2011,Sep-05-14,Mar-13-15
5769,,"European Union Statistics on Income and Living Conditions 2011 - Cross-Sectional User Database",Romania,"Eurostat - European Commission ",2011,2011,Mar-13-15,Mar-13-15
5856,,"European Union Statistics on Income and Living Conditions 2007-2010 - Longitudinal User Database",Romania,"Eurostat - European Commission ",2007,2010,Mar-13-15,Mar-13-15
2326,,"Financial Literacy and Financial Services Survey 2010",Romania,"[""Institute for World Economy (Romanian Academy)""]",2010,2010,Dec-20-12,Sep-15-13
4592,,"Household Budget Survey 2010",Romania,"National Institute of Statistics - NIS",2010,2010,May-19-14,Mar-13-15
744,,"Financial Crisis Survey 2010, Second Round",Romania,"[""World Bank""]",2010,2010,Sep-29-11,Sep-15-13
745,,"Financial Crisis Survey 2010, Third Round",Romania,"[""World Bank""]",2010,2010,Sep-29-11,Sep-15-13
5768,,"European Union Statistics on Income and Living Conditions 2010 - Cross-Sectional User Database",Romania,"Eurostat - European Commission ",2010,2010,Mar-13-15,Mar-13-15
4682,,"Household Budget Survey 2009",Romania,"National Institute of Statistics - NIS",2009,2009,Sep-05-14,Mar-13-15
742,,"Financial Crisis Survey 2009, First Round",Romania,"[""World Bank""]",2009,2009,Sep-29-11,Sep-15-13
743,,"Management, Organization and Innovation Survey 2009",Romania,"[""World Bank"","" European Bank for Reconstruction and Development""]",2008,2009,Sep-29-11,Sep-15-13
5767,,"European Union Statistics on Income and Living Conditions 2009 - Cross-Sectional User Database",Romania,"Eurostat - European Commission ",2009,2009,Mar-13-15,Mar-13-15
4681,,"Household Budget Survey 2008",Romania,"National Institute of Statistics - NIS",2008,2008,Sep-05-14,Mar-13-15
5766,,"European Union Statistics on Income and Living Conditions 2008 - Cross-Sectional User Database",Romania,"Eurostat - European Commission ",2008,2008,Mar-13-15,Mar-13-15
741,,"Enterprise Survey 2009",Romania,"[""World Bank"","" European Bank for Reconstruction and Development""]",2008,2008,Sep-29-11,Sep-15-13
4664,,"Household Budget Survey 2007",Romania,"National Institute of Statistics - NIS",2007,2007,Sep-05-14,Mar-13-15
5765,,"European Union Statistics on Income and Living Conditions 2007 - Cross-Sectional User Database",Romania,"Eurostat - European Commission ",2007,2007,Mar-13-15,Mar-13-15
4680,,"Household Budget Survey 2006",Romania,"National Institute of Statistics - NIS",2006,2006,Sep-05-14,Mar-13-15
4679,,"Household Budget Survey 2005",Romania,"National Institute of Statistics - NIS",2005,2005,Sep-05-14,Mar-13-15
740,,"Enterprise Survey 2005",Romania,"[""World Bank"","" European Bank for Reconstruction and Development""]",2005,2005,Sep-29-11,Sep-15-13
4678,,"Household Budget Survey 2004",Romania,"National Institute of Statistics - NIS",2004,2004,Sep-05-14,Mar-13-15
4677,,"Household Budget Survey 2003",Romania,"National Institute of Statistics - NIS",2003,2003,Sep-05-14,Mar-13-15
4676,,"Household Budget Survey 2002",Romania,"National Institute of Statistics - NIS",2002,2002,Sep-05-14,Mar-13-15
581,,"Recensamântul Populatiei si Locuintelor 2002",Romania,"[""Institutul National de Statistica""]",2002,2002,Sep-29-11,Sep-15-13
582,,"Population and Housing Census 2002 - IPUMS Subset",Romania,"Institutul National de Statistica",2002,2002,Sep-29-11,Dec-23-14
739,,"Enterprise Survey 2002",Romania,"[""World Bank"","" European Bank for Reconstruction and Development""]",2002,2002,Sep-29-11,Sep-15-13
3862,,"Multi Country Study Survey 2000-2001",Romania,"World Health Organization (WHO)",2000,2001,Dec-12-13,Mar-13-15
4675,,"Household Budget Survey 2001",Romania,"National Institute of Statistics - NIS",2001,2001,Sep-05-14,Mar-13-15
2934,,"Integrated Household Survey 2000",Romania,"National Institute of Statistics - NIS",2000,2000,Jul-10-13,Mar-13-15
1902,,"Reproductive Health Survey 1999",Romania,"Romanian Association of Public Health and Health Management (ARSPMS)",1999,1999,Jan-05-12,Jul-07-15
2933,,"Integrated Household Survey 1999",Romania,"National Institute of Statistics - NIS",1999,1999,Jul-10-13,Mar-13-15
2932,,"Integrated Household Survey 1998",Romania,"National Institute of Statistics - NIS",1998,1998,Jul-10-13,Mar-13-15
2931,,"Integrated Household Survey 1997",Romania,"National Institute of Statistics - NIS",1997,1997,Jul-10-13,Mar-13-15
2930,,"Integrated Household Survey 1996",Romania,"National Institute of Statistics - NIS",1996,1996,Jul-10-13,Mar-13-15
1901,,"Reproductive Health Survey 1993",Romania,"Romanian Institute for Mother and Child Care (IOMC) - Romanian Ministry of Health (MOH)",1993,1993,Jan-05-12,Jul-07-15
579,,"Recensamântul Populatiei si Locuintelor 1992",Romania,"[""Institutul National de Statistica""]",1992,1992,Sep-29-11,Sep-15-13
580,,"Population and Housing Census 1992 - IPUMS Subset",Romania,"National Commission for Statistics (NCS)",1992,1992,Sep-29-11,Dec-23-14
5496,,"Population and Housing Census 1977 - IPUMS Subset",Romania,"National Institute of Statistics (NIS)",1977,1977,Dec-22-14,Dec-23-14
6334,,"Russia Longitudinal Monitoring Survey - Higher School of Economics 2014, Round 23","Russian Federation","National Research University Higher School of Economics<BR> ZAO ""Demoscope"" - Institute of Sociology RAS<BR> Carolina Population Center - University of North Carolina at Chapel Hill",2014,2015,Jan-29-16,Jan-29-16
7004,,"Household Budget Survey 2015","Russian Federation","Federal State Statistics Service of the Russian Federation - ROSSTAT",2015,2015,Jun-26-17,Jun-28-17
6313,,"Russia Longitudinal Monitoring Survey - Higher School of Economics 2013, Round 22","Russian Federation","National Research University Higher School of Economics<BR> ZAO ""Demoscope"" - Institute of Sociology RAS<BR> Carolina Population Center - University of North Carolina at Chapel Hill",2013,2014,Jan-29-16,Jan-29-16
6450,,"Global Financial Inclusion (Global Findex) Database 2014","Russian Federation","Development Research Group, Finance and Private Sector Development Unit - World Bank",2014,2014,Jan-29-16,Jan-29-16
5498,,"World Bank Group Country Survey 2014","Russian Federation","Public Opinion Research Group - World Bank Group",2014,2014,Dec-22-14,Dec-23-14
6946,,"Household Budget Survey 2014","Russian Federation","Federal State Statistics Service of the Russian Federation - ROSSTAT",2014,2014,Jun-26-17,Jun-28-17
6211,,"Russia Longitudinal Monitoring Survey - Higher School of Economics 2012, Round 21","Russian Federation","National Research University Higher School of Economics<BR> ZAO ""Demoscope"" - Institute of Sociology RAS<BR> Carolina Population Center - University of North Carolina at Chapel Hill",2012,2013,Jul-07-15,Jul-07-15
6945,,"Household Budget Survey 2013","Russian Federation","Federal State Statistics Service of the Russian Federation - ROSSTAT",2013,2013,Jun-26-17,Jun-28-17
6209,,"Russia Longitudinal Monitoring Survey - Higher School of Economics 2011, Round 20","Russian Federation","National Research University Higher School of Economics<BR> ZAO ""Demoscope"" - Institute of Sociology RAS<BR> Carolina Population Center - University of North Carolina at Chapel Hill",2011,2012,Jul-07-15,Jul-07-15
2763,,"Enterprise Survey 2012","Russian Federation","[""World Bank"","" European Bank for Reconstruction and Development""]",2011,2012,Mar-24-13,Sep-15-13
